zip,city,state,latitude,longitude,population
87047,Sandia Park,NM,35.2,-106.3,4894
45697,Winchester,OH,38.9,-83.7,4894
37150,Red Boiling Springs,TN,36.5,-85.8,4894
85925,Eagar,AZ,33.9,-109.3,4893
49042,Constantine,MI,41.9,-85.7,4892
18507,Moosic,PA,41.36,-75.71,4891
76177,Fort Worth,TX,32.97,-97.29,4891
29142,Santee,SC,33.5,-80.5,4890
08027,Gibbstown,NJ,39.82,-75.29,4888
68763,Oneill,NE,42.5,-98.6,4887
98359,Olalla,WA,47.43,-122.58,4887
72442,Manila,AR,35.8,-90.2,4886
36352,Newton,AL,31.3,-85.6,4885
21716,Brunswick,MD,39.32,-77.62,4885
53033,Hubertus,WI,43.23,-88.24,4885
24066,Buchanan,VA,37.6,-79.7,4883
07627,Demarest,NJ,40.95,-73.96,4881
76059,Keene,TX,32.39,-97.32,4881
96727,Honokaa,HI,20.0,-155.5,4878
44676,Shreve,OH,40.7,-82.0,4877
78370,Odem,TX,28.0,-97.6,4877
01984,Wenham,MA,42.6,-70.87,4875
43440,Lakeside Marblehead,OH,41.53,-82.77,4875
65051,Linn,MO,38.5,-91.8,4874
44672,Sebring,OH,40.92,-81.02,4874
37616,Afton,TN,36.2,-82.7,4874
24482,Verona,VA,38.2,-78.99,4872
54555,Phillips,WI,45.7,-90.4,4872
47462,Springville,IN,38.95,-86.61,4871
13082,Kirkville,NY,43.1,-75.95,4871
51247,Rock Valley,IA,43.2,-96.4,4870
37307,Benton,TN,35.2,-84.6,4870
76821,Ballinger,TX,31.7,-99.9,4869
61025,East Dubuque,IL,42.46,-90.56,4867
29048,Eutawville,SC,33.37,-80.31,4864
53039,Juneau,WI,43.4,-88.7,4863
29684,Starr,SC,34.38,-82.72,4862
27874,Scotland Neck,NC,36.1,-77.4,4861
61911,Arthur,IL,39.7,-88.5,4860
17814,Benton,PA,41.3,-76.4,4860
65689,Cabool,MO,37.2,-92.1,4859
29692,Ware Shoals,SC,34.43,-82.21,4856
04950,Madison,ME,44.84,-69.81,4855
22936,Earlysville,VA,38.16,-78.51,4853
01741,Carlisle,MA,42.53,-71.35,4852
04239,Jay,ME,44.52,-70.22,4851
04843,Camden,ME,44.23,-69.1,4851
48866,Ovid,MI,42.99,-84.37,4851
12498,Woodstock,NY,42.05,-74.11,4851
98840,Okanogan,WA,48.3,-119.4,4851
32628,Cross City,FL,29.7,-83.2,4850
62466,Sumner,IL,38.8,-87.8,4848
99003,Chattaroy,WA,47.9,-117.3,4848
62060,Madison,IL,38.68,-90.15,4847
67026,Clearwater,KS,37.5,-97.5,4845
01612,Paxton,MA,42.32,-71.93,4845
49245,Homer,MI,42.1,-84.8,4845
39175,Utica,MS,32.1,-90.6,4843
53807,Cuba City,WI,42.6,-90.5,4843
95619,Diamond Springs,CA,38.68,-120.82,4842
12845,Lake George,NY,43.4,-73.7,4842
29945,Yemassee,SC,32.7,-80.8,4841
98439,Lakewood,WA,47.12,-122.53,4839
31089,Tennille,GA,32.9,-82.8,4838
49236,Clinton,MI,42.1,-84.0,4838
61016,Cherry Valley,IL,42.2,-88.96,4837
21826,Fruitland,MD,38.32,-75.62,4837
35959,Cedar Bluff,AL,34.3,-85.6,4836
60461,Olympia Fields,IL,41.52,-87.69,4836
03242,Henniker,NH,43.17,-71.82,4836
04462,Millinocket,ME,45.9,-68.9,4835
35221,Birmingham,AL,33.45,-86.9,4834
80136,Strasburg,CO,39.8,-104.3,4834
68822,Broken Bow,NE,41.5,-99.5,4834
44254,Lodi,OH,41.04,-82.02,4833
46181,Trafalgar,IN,39.4,-86.1,4832
76365,Henrietta,TX,33.7,-98.2,4831
66434,Hiawatha,KS,39.8,-95.5,4828
71943,Glenwood,AR,34.4,-93.6,4821
06250,Mansfield Center,CT,41.78,-72.21,4821
59634,Clancy,MT,46.4,-112.1,4819
15342,Houston,PA,40.24,-80.22,4818
16947,Troy,PA,41.8,-76.8,4818
31001,Abbeville,GA,32.0,-83.3,4816
77434,Eagle Lake,TX,29.6,-96.3,4816
36726,Camden,AL,32.0,-87.3,4814
72521,Cave City,AR,36.0,-91.6,4814
38451,Culleoka,TN,35.5,-87.0,4814
97446,Harrisburg,OR,44.3,-123.1,4812
29653,Hodges,SC,34.3,-82.2,4811
54024,Saint Croix Falls,WI,45.5,-92.7,4811
42348,Hawesville,KY,37.8,-86.8,4810
77441,Fulshear,TX,29.7,-95.9,4809
86335,Rimrock,AZ,34.6,-111.7,4806
39328,De Kalb,MS,32.7,-88.7,4806
27921,Camden,NC,36.3,-76.2,4805
75656,Hughes Springs,TX,33.0,-94.6,4804
30326,Atlanta,GA,33.85,-84.36,4802
18452,Peckville,PA,41.48,-75.59,4802
04071,Raymond,ME,43.9,-70.5,4801
75491,Whitewright,TX,33.5,-96.4,4801
68526,Lincoln,NE,40.73,-96.58,4800
57252,Milbank,SD,45.2,-96.6,4800
40051,New Haven,KY,37.7,-85.6,4799
04252,Lisbon Falls,ME,44.03,-70.06,4799
14423,Caledonia,NY,42.9,-77.8,4799
47438,Jasonville,IN,39.2,-87.2,4798
56273,New London,MN,45.3,-95.0,4797
31543,Hortense,GA,31.4,-81.8,4796
48137,Gregory,MI,42.5,-84.1,4796
28204,Charlotte,NC,35.22,-80.83,4796
94158,San Francisco,CA,37.77,-122.391,4792
44644,Malvern,OH,40.68,-81.18,4791
16056,Saxonburg,PA,40.72,-79.83,4791
33538,Lake Panasoffkee,FL,28.8,-82.2,4789
46562,Pierceton,IN,41.2,-85.7,4788
78017,Dilley,TX,28.7,-99.2,4787
08029,Glendora,NJ,39.84,-75.07,4784
10282,New York,NY,40.716,-74.015,4783
43430,Genoa,OH,41.53,-83.37,4783
17922,Auburn,PA,40.59,-76.12,4783
03036,Chester,NH,42.97,-71.24,4782
54230,Reedsville,WI,44.2,-87.9,4782
24090,Fincastle,VA,37.5,-79.9,4781
48450,Lexington,MI,43.3,-82.5,4780
27864,Pinetops,NC,35.81,-77.65,4779
17841,Mc Clure,PA,40.7,-77.4,4779
12992,West Chazy,NY,44.8,-73.5,4778
13605,Adams,NY,43.8,-76.1,4777
45732,Glouster,OH,39.5,-82.1,4776
08730,Brielle,NJ,40.1,-74.07,4774
73047,Hinton,OK,35.5,-98.2,4774
95672,Rescue,CA,38.73,-120.98,4773
95709,Camino,CA,38.75,-120.68,4772
45169,Sabina,OH,39.5,-83.7,4772
58704,Minot Afb,ND,48.43,-101.32,4770
37692,Unicoi,TN,36.19,-82.31,4770
54986,Winneconne,WI,44.1,-88.8,4770
95692,Wheatland,CA,39.0,-121.4,4769
60195,Schaumburg,IL,42.07,-88.08,4769
10993,West Haverstraw,NY,41.21,-73.98,4769
36088,Tuskegee Institute,AL,32.42,-85.71,4767
08525,Hopewell,NJ,40.4,-74.78,4767
53565,Mineral Point,WI,42.8,-90.1,4765
12545,Millbrook,NY,41.8,-73.7,4763
43357,West Liberty,OH,40.3,-83.7,4763
55315,Carver,MN,44.72,-93.68,4762
03748,Enfield,NH,43.6,-72.1,4762
97114,Dayton,OR,45.2,-123.1,4762
45135,Leesburg,OH,39.4,-83.5,4761
46347,Kouts,IN,41.3,-87.0,4760
62420,Casey,IL,39.3,-88.0,4759
28351,Laurel Hill,NC,34.8,-79.6,4759
30565,Nicholson,GA,34.09,-83.41,4758
59427,Cut Bank,MT,48.7,-112.6,4757
53032,Horicon,WI,43.44,-88.65,4757
87068,Bosque Farms,NM,34.87,-106.66,4755
27830,Fremont,NC,35.6,-78.0,4755
45887,Spencerville,OH,40.7,-84.4,4755
18421,Forest City,PA,41.7,-75.5,4754
65360,Windsor,MO,38.5,-93.5,4752
11715,Blue Point,NY,40.75,-73.03,4752
43431,Gibsonburg,OH,41.4,-83.3,4752
04864,Warren,ME,44.12,-69.24,4751
44438,Masury,OH,41.24,-80.54,4751
95446,Guerneville,CA,38.52,-122.99,4750
62293,Trenton,IL,38.62,-89.7,4748
01451,Harvard,MA,42.5,-71.58,4747
73460,Tishomingo,OK,34.3,-96.6,4747
92003,Bonsall,CA,33.29,-117.21,4746
29058,Heath Springs,SC,34.6,-80.7,4746
76305,Wichita Falls,TX,34.0,-98.4,4746
02717,East Freetown,MA,41.75,-70.97,4745
45865,Minster,OH,40.39,-84.37,4745
76272,Valley View,TX,33.5,-97.1,4745
06255,North Grosvenordale,CT,41.98,-71.9,4744
15431,Dunbar,PA,39.9,-79.6,4744
24538,Concord,VA,37.3,-79.0,4742
98844,Oroville,WA,48.9,-119.3,4740
55072,Sandstone,MN,46.2,-92.7,4737
65483,Houston,MO,37.3,-92.0,4737
10560,North Salem,NY,41.33,-73.61,4737
32455,Ponce De Leon,FL,30.6,-86.0,4736
67456,Lindsborg,KS,38.6,-97.7,4736
08056,Mickleton,NJ,39.79,-75.25,4736
23310,Cape Charles,VA,37.3,-75.8,4736
85935,Pinetop,AZ,34.13,-109.91,4735
72923,Barling,AR,35.32,-94.29,4735
92539,Anza,CA,33.5,-116.6,4734
46979,Russiaville,IN,40.4,-86.3,4733
01840,Lawrence,MA,42.71,-71.16,4733
97458,Myrtle Point,OR,43.1,-124.0,4733
78962,Weimar,TX,29.6,-96.7,4733
03290,Nottingham,NH,43.13,-71.12,4731
32619,Bell,FL,29.8,-82.9,4730
47406,Bloomington,IN,39.176,-86.516,4730
65079,Sunrise Beach,MO,38.1,-92.7,4729
37754,Heiskell,TN,36.1,-84.0,4729
48367,Leonard,MI,42.84,-83.14,4727
44431,Leetonia,OH,40.85,-80.76,4727
45368,South Charleston,OH,39.8,-83.7,4727
72529,Cherokee Village,AR,36.3,-91.57,4726
89086,North Las Vegas,NV,36.28,-115.12,4726
50226,Polk City,IA,41.8,-93.7,4724
67420,Beloit,KS,39.4,-98.1,4721
14512,Naples,NY,42.7,-77.4,4721
06365,Preston,CT,41.52,-71.99,4720
04426,Dover Foxcroft,ME,45.2,-69.2,4720
70057,Hahnville,LA,29.97,-90.46,4719
28640,Jefferson,NC,36.4,-81.4,4719
38001,Alamo,TN,35.8,-89.2,4719
47106,Borden,IN,38.4,-85.9,4718
71245,Grambling,LA,32.52,-92.71,4718
71968,Royal,AR,34.5,-93.3,4717
04429,Holden,ME,44.7,-68.6,4717
72732,Garfield,AR,36.4,-94.0,4716
48730,East Tawas,MI,44.3,-83.5,4716
00652,Garrochales,PR,18.46,-66.64,4715
42724,Cecilia,KY,37.7,-86.1,4714
43777,Roseville,OH,39.8,-82.1,4714
64016,Buckner,MO,39.12,-94.21,4713
57033,Hartford,SD,43.6,-97.0,4713
53070,Oostburg,WI,43.62,-87.81,4713
29112,North,SC,33.6,-81.1,4712
43845,West Lafayette,OH,40.25,-81.71,4711
53021,Fredonia,WI,43.5,-88.0,4709
30104,Aragon,GA,34.09,-85.06,4708
08825,Frenchtown,NJ,40.51,-75.0,4707
16159,West Middlesex,PA,41.15,-80.44,4706
19102,Philadelphia,PA,39.953,-75.165,4705
24184,Wirtz,VA,37.1,-79.8,4705
43783,Somerset,OH,39.8,-82.3,4704
38826,Belden,MS,34.3,-88.83,4703
30471,Twin City,GA,32.5,-82.1,4702
32131,East Palatka,FL,29.69,-81.58,4701
19031,Flourtown,PA,40.11,-75.22,4700
28543,Tarawa Terrace,NC,34.73,-77.39,4699
80759,Yuma,CO,40.1,-102.6,4698
38865,Rienzi,MS,34.8,-88.6,4698
82443,Thermopolis,WY,43.8,-108.5,4697
30346,Atlanta,GA,33.92,-84.34,4696
61348,Oglesby,IL,41.27,-89.03,4696
56288,Spicer,MN,45.2,-95.0,4696
14546,Scottsville,NY,43.04,-77.78,4695
55992,Zumbrota,MN,44.3,-92.7,4693
56215,Benson,MN,45.3,-95.6,4693
16242,New Bethlehem,PA,41.0,-79.3,4693
25015,Belle,WV,38.3,-81.4,4691
32083,Raiford,FL,30.07,-82.21,4690
48651,Prudenville,MI,44.3,-84.7,4690
29164,Wagener,SC,33.6,-81.4,4690
17520,East Petersburg,PA,40.1,-76.35,4686
95912,Arbuckle,CA,39.0,-122.0,4685
17810,Allenwood,PA,41.1,-77.0,4683
83340,Ketchum,ID,43.8,-114.6,4682
45308,Bradford,OH,40.12,-84.45,4682
35553,Double Springs,AL,34.2,-87.4,4680
95685,Sutter Creek,CA,38.4,-120.7,4680
01535,North Brookfield,MA,42.27,-72.08,4680
64844,Granby,MO,36.9,-94.2,4680
46710,Avilla,IN,41.35,-85.25,4679
37010,Adams,TN,36.6,-87.1,4679
65631,Clever,MO,37.0,-93.43,4678
36010,Brundidge,AL,31.7,-85.8,4677
92210,Indian Wells,CA,33.71,-116.33,4677
24095,Goodview,VA,37.21,-79.75,4677
04743,Fort Kent,ME,47.2,-68.6,4676
44003,Andover,OH,41.6,-80.6,4676
16424,Linesville,PA,41.7,-80.4,4676
93660,San Joaquin,CA,36.6,-120.2,4675
73538,Elgin,OK,34.7,-98.3,4675
11514,Carle Place,NY,40.75,-73.61,4673
78263,San Antonio,TX,29.35,-98.31,4673
84511,Blanding,UT,37.7,-109.9,4672
71654,Mc Gehee,AR,33.6,-91.3,4671
72634,Flippin,AR,36.2,-92.5,4670
77879,Somerville,TX,30.4,-96.5,4670
61755,Mackinaw,IL,40.52,-89.34,4669
46126,Fairland,IN,39.62,-85.88,4668
42726,Clarkson,KY,37.4,-86.1,4667
98576,Rainier,WA,46.9,-122.7,4667
35592,Vernon,AL,33.7,-88.1,4664
07640,Harrington Park,NJ,40.99,-73.98,4664
17509,Christiana,PA,39.91,-76.03,4664
27379,Yanceyville,NC,36.4,-79.3,4661
23040,Cumberland,VA,37.5,-78.3,4661
75114,Crandall,TX,32.6,-96.4,4660
73542,Frederick,OK,34.5,-99.0,4659
47562,Odon,IN,38.8,-87.0,4658
70395,Schriever,LA,29.7,-90.87,4658
21013,Baldwin,MD,39.51,-76.48,4653
17051,Mc Veytown,PA,40.5,-77.8,4653
37370,Riceville,TN,35.4,-84.7,4652
75640,Diana,TX,32.7,-94.7,4652
29581,Nichols,SC,34.2,-79.1,4650
30725,Flintstone,GA,34.93,-85.36,4647
46741,Grabill,IN,41.2,-84.94,4647
03906,North Berwick,ME,43.3,-70.8,4647
70577,Port Barre,LA,30.6,-91.9,4645
48631,Kawkawlin,MI,43.69,-84.0,4643
73149,Oklahoma City,OK,35.39,-97.49,4643
97394,Waldport,OR,44.4,-124.0,4643
05101,Bellows Falls,VT,43.17,-72.5,4643
54840,Grantsburg,WI,45.8,-92.7,4643
54983,Weyauwega,WI,44.3,-88.9,4642
48756,Prescott,MI,44.2,-84.0,4640
49779,Rogers City,MI,45.4,-83.9,4639
56621,Bagley,MN,47.4,-95.4,4639
74855,Meeker,OK,35.5,-96.9,4639
36362,Fort Rucker,AL,31.4,-85.71,4637
08515,Chesterfield,NJ,40.11,-74.65,4637
11952,Mattituck,NY,40.99,-72.54,4637
49106,Bridgman,MI,41.94,-86.56,4636
35646,Leighton,AL,34.7,-87.5,4635
17752,Montgomery,PA,41.2,-76.9,4635
18419,Factoryville,PA,41.6,-75.8,4634
23103,Manakin Sabot,VA,37.65,-77.72,4634
22904,Charlottesville,VA,38.033,-78.516,4633
72131,Quitman,AR,35.4,-92.2,4631
06417,Deep River,CT,41.37,-72.46,4629
08827,Hampton,NJ,40.66,-74.97,4629
13452,Saint Johnsville,NY,43.0,-74.6,4629
14433,Clyde,NY,43.1,-76.9,4629
47532,Ferdinand,IN,38.22,-86.85,4627
42041,Fulton,KY,36.6,-88.8,4627
48463,Otisville,MI,43.16,-83.52,4627
28318,Autryville,NC,35.0,-78.6,4627
78022,George West,TX,28.3,-98.2,4627
43822,Frazeysburg,OH,40.2,-82.2,4626
54548,Minocqua,WI,45.9,-89.8,4626
54758,Osseo,WI,44.5,-91.2,4626
32577,Molino,FL,30.8,-87.4,4625
44621,Dennison,OH,40.43,-81.29,4624
29827,Fairfax,SC,32.9,-81.3,4624
36875,Seale,AL,32.3,-85.2,4622
40419,Crab Orchard,KY,37.4,-84.5,4621
42653,Whitley City,KY,36.8,-84.5,4619
65248,Fayette,MO,39.1,-92.7,4619
27871,Robersonville,NC,35.8,-77.2,4619
76259,Ponder,TX,33.21,-97.3,4618
43112,Carroll,OH,39.8,-82.72,4617
43222,Columbus,OH,39.96,-83.04,4617
55733,Esko,MN,46.72,-92.36,4616
30808,Dearing,GA,33.39,-82.38,4615
48744,Mayville,MI,43.3,-83.4,4615
98349,Lakebay,WA,47.3,-122.8,4614
95223,Arnold,CA,38.28,-120.32,4612
77050,Houston,TX,29.9,-95.27,4611
55325,Dassel,MN,45.1,-94.3,4610
12816,Cambridge,NY,43.1,-73.4,4610
73150,Oklahoma City,OK,35.41,-97.33,4609
02832,Hope Valley,RI,41.5,-71.73,4608
28338,Ellerbe,NC,35.1,-79.8,4607
74421,Beggs,OK,35.8,-96.0,4607
75152,Palmer,TX,32.43,-96.67,4606
36250,Alexandria,AL,33.76,-85.89,4603
03858,Newton,NH,42.86,-71.04,4603
11942,East Quogue,NY,40.85,-72.59,4603
81089,Walsenburg,CO,37.6,-104.7,4602
38855,Mantachie,MS,34.4,-88.5,4602
12885,Warrensburg,NY,43.5,-73.8,4602
21104,Marriottsville,MD,39.35,-76.91,4601
97525,Gold Hill,OR,42.4,-123.1,4601
01373,South Deerfield,MA,42.47,-72.61,4600
45252,Cincinnati,OH,39.27,-84.63,4600
77362,Pinehurst,TX,30.16,-95.66,4600
30560,Morganton,GA,34.9,-84.2,4599
54667,Westby,WI,43.7,-90.8,4599
47327,Cambridge City,IN,39.8,-85.2,4597
19539,Mertztown,PA,40.49,-75.68,4597
63353,Louisiana,MO,39.5,-91.1,4593
31301,Allenhurst,GA,31.77,-81.62,4591
74954,Roland,OK,35.5,-94.5,4590
48320,Keego Harbor,MI,42.61,-83.34,4589
49076,Olivet,MI,42.4,-84.9,4589
56468,Nisswa,MN,46.5,-94.3,4589
16037,Harmony,PA,40.86,-80.12,4589
28478,Willard,NC,34.6,-78.1,4588
12053,Delanson,NY,42.8,-74.2,4587
95722,Meadow Vista,CA,39.0,-121.03,4585
70030,Des Allemands,LA,29.9,-90.5,4585
49706,Alanson,MI,45.4,-84.8,4585
64424,Bethany,MO,40.3,-94.0,4585
65791,Thayer,MO,36.6,-91.5,4585
71403,Anacoco,LA,31.2,-93.4,4584
12122,Middleburgh,NY,42.6,-74.3,4582
37870,Speedwell,TN,36.5,-83.8,4580
35968,Fort Payne,AL,34.5,-85.8,4575
24970,Ronceverte,WV,37.73,-80.54,4575
96064,Montague,CA,41.8,-122.3,4574
49454,Scottville,MI,43.9,-86.3,4574
39439,Heidelberg,MS,31.9,-89.0,4573
03234,Epsom,NH,43.22,-71.34,4572
39641,Jayess,MS,31.4,-90.2,4569
12148,Rexford,NY,42.84,-73.83,4569
30582,Young Harris,GA,34.91,-83.9,4567
98251,Gold Bar,WA,47.9,-121.5,4567
14105,Middleport,NY,43.2,-78.5,4566
53530,Darlington,WI,42.7,-90.1,4566
74035,Hominy,OK,36.4,-96.3,4565
17954,Minersville,PA,40.69,-76.26,4564
08880,South Bound Brook,NJ,40.55,-74.53,4563
48041,Memphis,MI,42.94,-82.8,4561
98249,Freeland,WA,48.02,-122.55,4561
60112,Cortland,IL,41.93,-88.69,4560
93235,Ivanhoe,CA,36.39,-119.22,4559
37705,Andersonville,TN,36.23,-84.04,4559
38456,Ethridge,TN,35.3,-87.3,4559
87323,Thoreau,NM,35.6,-107.7,4558
76877,San Saba,TX,31.2,-98.8,4558
44280,Valley City,OH,41.23,-81.93,4557
11568,Old Westbury,NY,40.79,-73.6,4555
01585,West Brookfield,MA,42.23,-72.18,4554
13849,Unadilla,NY,42.3,-75.3,4551
97106,Banks,OR,45.7,-123.1,4550
37714,Caryville,TN,36.3,-84.2,4547
26143,Elizabeth,WV,39.1,-81.4,4547
35014,Alpine,AL,33.3,-86.3,4546
63343,Elsberry,MO,39.2,-90.9,4546
85147,Sacaton,AZ,33.08,-111.75,4543
66227,Lenexa,KS,38.97,-94.88,4543
15323,Claysville,PA,40.1,-80.4,4542
05461,Hinesburg,VT,44.32,-73.09,4542
36612,Mobile,AL,30.75,-88.11,4541
50536,Emmetsburg,IA,43.1,-94.7,4541
56633,Cass Lake,MN,47.3,-94.5,4541
10916,Campbell Hall,NY,41.44,-74.26,4540
85356,Wellton,AZ,33.1,-114.1,4539
10925,Greenwood Lake,NY,41.2,-74.31,4539
77435,East Bernard,TX,29.5,-96.1,4539
71423,Dry Prong,LA,31.6,-92.6,4538
47432,French Lick,IN,38.5,-86.6,4537
97918,Vale,OR,44.1,-117.3,4537
80924,Colorado Springs,CO,38.96,-104.73,4534
01240,Lenox,MA,42.37,-73.28,4534
10464,Bronx,NY,40.86,-73.79,4534
45869,New Bremen,OH,40.46,-84.39,4534
15834,Emporium,PA,41.5,-78.2,4533
55767,Moose Lake,MN,46.5,-92.8,4532
30629,Comer,GA,34.1,-83.1,4531
62902,Carbondale,IL,37.7,-89.1,4531
71001,Arcadia,LA,32.6,-92.9,4531
56013,Blue Earth,MN,43.6,-94.1,4531
97720,Burns,OR,43.6,-118.8,4530
22844,New Market,VA,38.7,-78.7,4528
98365,Port Ludlow,WA,47.9,-122.7,4528
52361,Williamsburg,IA,41.6,-92.0,4527
01560,South Grafton,MA,42.18,-71.68,4527
18426,Greentown,PA,41.3,-75.2,4526
04083,Springvale,ME,43.47,-70.82,4525
63361,Montgomery City,MO,39.0,-91.5,4525
78343,Bishop,TX,27.7,-97.7,4525
32081,Ponte Vedra,FL,30.2,-81.4,4524
27248,Franklinville,NC,35.78,-79.72,4524
60203,Evanston,IL,42.048,-87.718,4523
49067,Marcellus,MI,42.0,-85.8,4522
85539,Miami,AZ,33.3,-110.9,4520
55375,Saint Bonifacius,MN,44.9,-93.74,4518
12790,Wurtsboro,NY,41.6,-74.5,4518
54822,Cameron,WI,45.4,-91.7,4516
21710,Adamstown,MD,39.29,-77.45,4515
44837,Greenwich,OH,41.0,-82.5,4514
37353,Mc Donald,TN,35.1,-85.0,4513
43102,Amanda,OH,39.6,-82.8,4512
25545,Ona,WV,38.48,-82.22,4512
93953,Pebble Beach,CA,36.59,-121.95,4509
74881,Wellston,OK,35.7,-97.1,4509
56549,Hawley,MN,46.9,-96.3,4508
29372,Pacolet,SC,34.9,-81.7,4507
96088,Shingletown,CA,40.5,-121.8,4506
47042,Versailles,IN,39.0,-85.2,4504
52339,Tama,IA,41.9,-92.6,4504
28756,Mill Spring,NC,35.4,-82.2,4504
74079,Stroud,OK,35.7,-96.7,4504
96748,Kaunakakai,HI,21.088,-157.019,4503
06259,Pomfret Center,CT,41.86,-71.99,4498
32421,Altha,FL,30.5,-85.2,4497
55363,Montrose,MN,45.0,-93.9,4496
17516,Conestoga,PA,39.95,-76.39,4496
27605,Raleigh,NC,35.79,-78.65,4495
07440,Pequannock,NJ,40.95,-74.3,4494
37032,Cedar Hill,TN,36.5,-87.0,4493
15419,California,PA,40.06,-79.9,4492
02557,Oak Bluffs,MA,41.454,-70.562,4491
13637,Evans Mills,NY,44.1,-75.8,4491
59230,Glasgow,MT,48.3,-106.6,4490
69138,Gothenburg,NE,41.0,-100.2,4489
13074,Hannibal,NY,43.3,-76.5,4488
13140,Port Byron,NY,43.1,-76.7,4488
71929,Bismarck,AR,34.3,-93.2,4487
30543,Gillsville,GA,34.29,-83.65,4487
43331,Lakeview,OH,40.52,-83.92,4485
62285,Smithton,IL,38.38,-90.01,4484
23517,Norfolk,VA,36.87,-76.29,4484
15045,Glassport,PA,40.33,-79.88,4483
54426,Edgar,WI,44.9,-90.0,4479
56143,Jackson,MN,43.6,-95.0,4478
16828,Centre Hall,PA,40.8,-77.7,4478
08514,Cream Ridge,NJ,40.14,-74.49,4477
78947,Lexington,TX,30.4,-97.1,4475
48850,Lakeview,MI,43.4,-85.3,4474
29436,Cross,SC,33.3,-80.2,4471
72046,England,AR,34.5,-91.9,4470
35586,Sulligent,AL,33.8,-88.1,4469
55923,Chatfield,MN,43.9,-92.2,4469
52726,Blue Grass,IA,41.5,-90.79,4468
56069,Montgomery,MN,44.4,-93.5,4467
78652,Manchaca,TX,30.13,-97.86,4466
73030,Davis,OK,34.5,-97.2,4464
17562,Paradise,PA,39.98,-76.09,4464
30564,Murrayville,GA,34.5,-83.9,4463
61910,Arcola,IL,39.7,-88.3,4463
80540,Lyons,CO,40.2,-105.4,4461
70719,Brusly,LA,30.38,-91.27,4460
61568,Tremont,IL,40.5,-89.5,4459
54742,Fall Creek,WI,44.8,-91.3,4459
03257,New London,NH,43.42,-71.99,4455
06278,Ashford,CT,41.9,-72.16,4454
15233,Pittsburgh,PA,40.45,-80.03,4451
04578,Wiscasset,ME,44.0,-69.7,4450
16423,Lake City,PA,42.02,-80.34,4450
72632,Eureka Springs,AR,36.4,-93.8,4449
70341,Belle Rose,LA,30.03,-91.06,4449
63019,Crystal City,MO,38.23,-90.38,4449
27544,Kittrell,NC,36.2,-78.5,4449
57580,Winner,SD,43.4,-99.9,4449
60552,Somonauk,IL,41.67,-88.7,4448
05454,Fairfax,VT,44.71,-73.02,4447
75124,Eustace,TX,32.3,-96.0,4446
43135,Laurelville,OH,39.5,-82.7,4445
45142,Lynchburg,OH,39.2,-83.8,4444
45065,South Lebanon,OH,39.38,-84.21,4442
57013,Canton,SD,43.3,-96.6,4440
61883,Westville,IL,40.04,-87.64,4438
45846,Fort Recovery,OH,40.4,-84.7,4437
85321,Ajo,AZ,32.2,-113.0,4435
46511,Culver,IN,41.2,-86.4,4435
41006,Butler,KY,38.78,-84.33,4434
72947,Mulberry,AR,35.6,-94.0,4433
44065,Newbury,OH,41.46,-81.24,4433
61074,Savanna,IL,42.2,-90.2,4431
14532,Phelps,NY,42.96,-77.02,4431
62411,Altamont,IL,39.1,-88.7,4430
25918,Shady Spring,WV,37.7,-81.0,4430
47117,Elizabeth,IN,38.1,-86.0,4429
13460,Sherburne,NY,42.7,-75.5,4429
47405,Bloomington,IN,39.17,-86.518,4427
70085,Saint Bernard,LA,29.9,-89.4,4427
48884,Sheridan,MI,43.2,-85.1,4427
95665,Pine Grove,CA,38.39,-120.66,4426
30520,Canon,GA,34.3,-83.1,4426
14750,Lakewood,NY,42.08,-79.32,4426
29032,Cassatt,SC,34.3,-80.5,4424
42459,Sturgis,KY,37.6,-88.0,4423
55005,Bethel,MN,45.39,-93.2,4422
10524,Garrison,NY,41.37,-73.93,4421
19946,Frederica,DE,39.04,-75.45,4420
50248,Story City,IA,42.2,-93.6,4420
48647,Mio,MI,44.7,-84.1,4420
97119,Gaston,OR,45.5,-123.3,4420
37886,Walland,TN,35.7,-83.8,4418
70075,Meraux,LA,29.93,-89.92,4417
32058,Lawtey,FL,30.07,-82.12,4416
54552,Park Falls,WI,45.9,-90.3,4416
05060,Randolph,VT,44.0,-72.7,4415
22642,Linden,VA,38.9,-78.0,4414
49665,Marion,MI,44.1,-85.1,4413
50156,Madrid,IA,41.9,-93.8,4412
81323,Dolores,CO,37.5,-108.3,4409
63825,Bloomfield,MO,36.9,-89.9,4409
13084,La Fayette,NY,42.9,-76.1,4409
13838,Sidney,NY,42.29,-75.39,4409
61745,Heyworth,IL,40.3,-89.0,4408
21639,Greensboro,MD,38.96,-75.8,4408
47558,Montgomery,IN,38.6,-87.0,4406
19094,Woodlyn,PA,39.87,-75.35,4406
38330,Dyer,TN,36.1,-89.0,4404
70377,Montegut,LA,29.4,-90.5,4403
19541,Mohrsville,PA,40.48,-76.03,4403
12580,Staatsburg,NY,41.82,-73.88,4402
05735,Castleton,VT,43.7,-73.2,4402
63650,Ironton,MO,37.6,-90.7,4401
12833,Greenfield Center,NY,43.14,-73.85,4401
83655,New Plymouth,ID,43.9,-116.8,4397
38257,South Fulton,TN,36.4,-88.9,4397
05477,Richmond,VT,44.4,-72.9,4397
53934,Friendship,WI,43.9,-89.8,4396
